order_id,customer_id,calculated_revenue,payment_amount,revenue_difference
8143,1213,6073.2800,952.8900,5120.3900
16832,1878,6494.2800,1374.4100,5119.8700
15772,1029,5297.5500,177.8300,5119.7200
7045,1849,7046.5600,1928.1900,5118.3700
4606,604,5344.7700,226.9100,5117.8600
10248,1191,5747.2500,629.5100,5117.7400
13171,993,6029.5600,911.9000,5117.6600
10437,870,5297.5500,182.5100,5115.0400
5270,742,6473.5800,1358.7500,5114.8300
15951,991,5215.8300,101.9500,5113.8800
19644,1647,5284.9200,171.7200,5113.2000
10813,1469,5215.6400,102.6700,5112.9700
2152,883,5793.5200,681.3400,5112.1800
9892,1346,5215.6400,103.5200,5112.1200
19767,1210,6494.2800,1382.8300,5111.4500
14449,1957,6330.6400,1220.0500,5110.5900
17181,60,5747.2500,638.1700,5109.0800
4230,445,5566.1100,457.3300,5108.7800
18050,1031,5646.1500,543.8200,5102.3300
11950,266,6480.1500,1378.5900,5101.5600
13404,1656,6713.7200,1612.8500,5100.8700
895,934,6297.2100,1197.7800,5099.4300
7006,37,5215.8300,117.3600,5098.4700
13406,1207,5357.5000,260.1100,5097.3900
9278,1458,6753.5000,1656.1600,5097.3400
17628,1327,6480.1500,1386.6200,5093.5300
18713,1977,5090.6500,null,5090.6500
11701,178,5090.6500,null,5090.6500
12605,413,6713.7200,1624.0000,5089.7200
591,1108,5646.1500,557.6100,5088.5400
7271,876,5086.4400,null,5086.4400
1797,1643,5086.4400,null,5086.4400
4848,1135,5086.4400,null,5086.4400
11762,1276,6073.2800,988.8000,5084.4800
5481,520,6047.1300,964.7300,5082.4000
2853,296,5793.5200,711.5700,5081.9500
11194,269,5460.1500,379.0100,5081.1400
13538,633,5215.6400,134.8000,5080.8400
18451,1968,5375.8200,296.2500,5079.5700
3091,510,5457.1000,379.5100,5077.5900
9343,1661,6494.2800,1417.3600,5076.9200
4336,621,5184.1200,107.5800,5076.5400
12875,647,6954.4400,1878.9400,5075.5000
9092,1445,5646.1500,570.9400,5075.2100
3401,1703,5215.8300,141.3000,5074.5300
2962,1831,6494.2800,1422.0000,5072.2800
4531,1223,6047.1300,976.5200,5070.6100
3466,203,5800.5500,731.5400,5069.0100
7030,1139,5646.1500,577.5600,5068.5900
8822,292,5294.1600,225.8200,5068.3400
7722,851,6831.0900,1763.1500,5067.9400
13903,1804,5747.2500,679.3900,5067.8600
14009,526,6107.5200,1040.9300,5066.5900
1602,422,5684.2500,617.8800,5066.3700
543,1781,6073.2800,1006.9100,5066.3700
16397,429,6330.6400,1264.3700,5066.2700
10658,243,6507.4500,1443.6000,5063.8500
12774,1323,6644.7600,1581.9400,5062.8200
6260,1964,5651.2500,588.8600,5062.3900
15137,134,6569.2800,1508.6900,5060.5900
11730,177,6473.5800,1413.2800,5060.3000
18433,1670,6002.5500,945.9400,5056.6100
19844,1906,6495.1200,1439.1700,5055.9500
12726,1845,5651.2500,596.0300,5055.2200
5020,870,5184.1200,131.5500,5052.5700
12830,986,6507.4500,1455.0600,5052.3900
4071,902,6644.7600,1593.1800,5051.5800
14880,1689,5646.1500,595.3200,5050.8300
16566,132,6002.5500,953.2000,5049.3500
9783,1319,5428.3500,379.5800,5048.7700
1930,357,6047.1300,999.9600,5047.1700
9467,1554,5394.2000,347.2200,5046.9800
15234,1805,5651.2500,604.3200,5046.9300
1303,889,6047.1300,1000.5700,5046.5600
9149,1644,6753.5000,1707.6400,5045.8600
1112,1506,6107.5200,1062.0900,5045.4300
19211,1369,5362.1700,316.9400,5045.2300
13217,1637,5294.1600,250.5200,5043.6400
14022,952,6402.7600,1360.7700,5041.9900
10989,1050,5800.5500,760.2500,5040.3000
18718,1480,6108.3900,1068.2100,5040.1800
6972,1158,5406.7800,370.1700,5036.6100
16442,97,6449.3200,1412.9600,5036.3600
7782,1493,5035.2900,null,5035.2900
10580,148,5035.2900,null,5035.2900
11568,486,5035.2900,null,5035.2900
12174,1913,5035.2900,null,5035.2900
7827,318,6108.3900,1073.2700,5035.1200
8978,990,5457.1000,422.1000,5035.0000
9223,317,6713.7200,1678.7200,5035.0000
7419,454,6358.0500,1324.9300,5033.1200
8910,596,6644.7600,1611.9900,5032.7700
15437,1352,5646.1500,614.3600,5031.7900
16046,499,6297.2100,1265.6300,5031.5800
8423,308,5800.5500,769.0800,5031.4700
3490,702,6029.5600,998.6600,5030.9000
19857,411,6954.4400,1923.8800,5030.5600
19154,1901,6473.5800,1444.5400,5029.0400
4151,496,5457.1000,428.2800,5028.8200
18064,352,5297.5500,269.4400,5028.1100
14524,138,6633.3200,1606.3100,5027.0100
6464,1874,5362.1700,337.3100,5024.8600
14871,651,5215.8300,191.4800,5024.3500
7343,1385,6073.2800,1049.8200,5023.4600
16593,201,6753.5000,1733.6800,5019.8200
13007,41,5344.7700,325.9200,5018.8500
14419,1156,6358.0500,1342.2800,5015.7700
11862,1611,6507.4500,1491.9800,5015.4700
3917,1894,5215.8300,201.5100,5014.3200
3759,409,6330.6400,1316.6000,5014.0400
1698,1084,5215.6400,201.9000,5013.7400
2471,312,6473.5800,1461.0800,5012.5000
3976,1025,5747.2500,735.3600,5011.8900
6825,433,6633.3200,1622.9000,5010.4200
4558,83,5566.1100,556.5300,5009.5800
19275,1774,5651.2500,643.1300,5008.1200
9690,1918,5747.2500,739.4200,5007.8300
16708,827,6569.2800,1561.7700,5007.5100
3163,1369,5375.8200,368.4700,5007.3500
13907,519,5344.7700,337.5400,5007.2300
18708,1223,6402.7600,1395.9000,5006.8600
19375,1373,6644.7600,1638.4500,5006.3100
12779,402,6473.5800,1468.8500,5004.7300
9572,1809,6753.5000,1749.0100,5004.4900
18731,792,6713.7200,1709.2500,5004.4700
1279,908,6519.5500,1516.7100,5002.8400
19847,1838,5357.5000,356.2800,5001.2200
17383,524,6519.5500,1518.9800,5000.5700
8608,652,6473.5800,1473.7400,4999.8400
1049,355,6753.5000,1754.0900,4999.4100
18927,643,5428.3500,430.2600,4998.0900
5139,1809,5793.5200,796.3400,4997.1800
6304,961,6480.1500,1483.3200,4996.8300
14074,1309,6831.0900,1834.5700,4996.5200
6697,433,6449.3200,1452.8800,4996.4400
1785,229,6569.2800,1573.5100,4995.7700
776,1023,5386.3500,391.3200,4995.0300
6551,1359,5778.2000,784.4200,4993.7800
2849,1472,6107.5200,1114.6000,4992.9200
1030,1841,6073.2800,1081.3700,4991.9100
562,178,5684.2500,692.9400,4991.3100
12755,1324,5357.5000,367.2300,4990.2700
13433,949,5428.3500,438.9800,4989.3700
7512,316,6507.4500,1518.3100,4989.1400
6735,1766,5511.3600,522.3000,4989.0600
16086,1375,6569.2800,1580.5600,4988.7200
8643,1839,6002.5500,1013.8600,4988.6900
14179,1210,6831.0900,1842.4300,4988.6600
6522,1026,6480.1500,1491.8400,4988.3100
5133,8,5205.9600,218.1000,4987.8600
13295,1321,6519.5500,1533.1900,4986.3600
11228,502,5742.3200,756.5900,4985.7300
5664,933,5297.5500,312.0800,4985.4700
1313,236,6330.6400,1345.3800,4985.2600
7038,82,6480.1500,1496.3100,4983.8400
19588,236,5215.8300,232.2300,4983.6000
10424,229,4983.5700,null,4983.5700
18179,305,4983.5700,null,4983.5700
17166,908,4983.5700,null,4983.5700
6876,184,6402.7600,1419.2800,4983.4800
9801,276,5778.2000,796.0100,4982.1900
11946,902,5800.5500,818.3700,4982.1800
3326,45,6047.1300,1065.0600,4982.0700
2165,378,5394.2000,412.8400,4981.3600
11332,1079,6495.1200,1514.7700,4980.3500
11262,1281,6644.7600,1664.8300,4979.9300
5068,1032,5428.3500,449.3700,4978.9800
8857,741,5457.1000,479.4600,4977.6400
11172,992,5742.3200,764.8200,4977.5000
10090,401,5457.1000,480.7500,4976.3500
5787,360,5215.6400,239.3500,4976.2900
10434,398,5457.1000,480.9400,4976.1600
15806,1221,4974.9900,null,4974.9900
11930,381,6569.2800,1596.9500,4972.3300
8187,878,5402.8000,432.0600,4970.7400
10283,1066,6107.5200,1137.5200,4970.0000
11999,521,6002.5500,1033.1900,4969.3600
19166,1971,5651.2500,682.1700,4969.0800
11168,1719,6519.5500,1553.7100,4965.8400
6904,821,5086.4400,121.7700,4964.6700
8033,1666,6954.4400,1990.4400,4964.0000
9289,652,5344.7700,381.2700,4963.5000
8376,1246,5402.8000,441.7100,4961.0900
3145,1239,6633.3200,1672.2500,4961.0700
10592,1556,5090.6500,130.4800,4960.1700
17549,66,5086.4400,126.9200,4959.5200
6168,186,6107.5200,1148.3500,4959.1700
11981,792,5428.3500,469.4700,4958.8800
1223,1955,6047.1300,1089.1700,4957.9600
10777,635,5215.6400,257.8600,4957.7800
8900,839,5205.9600,249.2200,4956.7400
12182,485,6480.1500,1524.0400,4956.1100
1408,1179,6402.7600,1446.7900,4955.9700
577,329,6494.2800,1540.2200,4954.0600
11007,1786,5747.2500,793.2300,4954.0200
15201,238,6029.5600,1076.2600,4953.3000
7523,1731,5362.1700,408.9500,4953.2200
17835,420,5402.8000,449.7600,4953.0400
3352,375,6107.5200,1154.6600,4952.8600
12609,290,6002.5500,1050.1500,4952.4000
286,1124,5793.5200,841.7100,4951.8100
12807,555,6330.6400,1380.3100,4950.3300
9583,1213,6473.5800,1525.0500,4948.5300
3043,486,5747.2500,799.4500,4947.8000
8709,993,6753.5000,1806.1000,4947.4000
1164,1384,5644.6500,697.5400,4947.1100
15942,923,5284.9200,338.5600,4946.3600
12995,133,5742.3200,797.4500,4944.8700
7492,863,6402.7600,1459.9600,4942.8000
18358,251,6330.6400,1387.8900,4942.7500
18518,1102,6473.5800,1532.5300,4941.0500
5502,1959,6831.0900,1890.4400,4940.6500
1495,213,6473.5800,1534.2300,4939.3500
8527,664,5742.3200,803.0400,4939.2800
15151,1246,5644.6500,706.6400,4938.0100
15877,269,5215.6400,281.5200,4934.1200
1998,1345,5297.5500,367.3900,4930.1600
10483,1661,6073.2800,1143.1700,4930.1100
9933,1568,5297.5500,367.8400,4929.7100
8507,1546,5747.2500,818.1100,4929.1400
11149,1844,6330.6400,1401.8300,4928.8100
13609,1093,5284.9200,356.4400,4928.4800
11515,807,6569.2800,1641.3600,4927.9200
12654,194,5800.5500,873.2900,4927.2600
932,1054,4926.9600,null,4926.9600
18116,1274,6494.2800,1569.5300,4924.7500
18754,693,5778.2000,853.5200,4924.6800
19232,1794,6029.5600,1106.1900,4923.3700
6226,1613,6569.2800,1646.9200,4922.3600
19884,1532,5386.3500,464.1400,4922.2100
4193,357,6519.5500,1597.9200,4921.6300
18079,537,5406.7800,485.2100,4921.5700
8043,101,6633.3200,1712.3600,4920.9600
9314,1276,6108.3900,1191.0600,4917.3300
14095,811,6494.2800,1577.2600,4917.0200
1239,1200,5511.3600,594.4100,4916.9500
14933,176,5742.3200,826.3300,4915.9900
11695,698,5362.1700,446.9400,4915.2300
8790,759,6495.1200,1580.1000,4915.0200
19930,846,6713.7200,1798.7800,4914.9400
15581,1460,5375.8200,461.1800,4914.6400
14344,57,6644.7600,1730.1500,4914.6100
16820,1618,6297.2100,1383.5100,4913.7000
15692,259,6569.2800,1656.4600,4912.8200
19385,1202,5294.1600,382.0800,4912.0800
16631,1530,5394.2000,482.3200,4911.8800
14918,153,6713.7200,1802.9200,4910.8000
12963,1872,5644.6500,735.1100,4909.5400
19848,129,5747.2500,838.0100,4909.2400
19179,419,5651.2500,742.0600,4909.1900
14175,574,6644.7600,1735.6400,4909.1200
14735,753,5651.2500,743.9100,4907.3400
1756,666,5800.5500,893.9500,4906.6000
19651,553,6865.8600,1960.1100,4905.7500
12466,900,6633.3200,1727.6200,4905.7000
11056,96,5035.2900,130.2900,4905.0000
6423,1992,6507.4500,1603.6600,4903.7900
16124,1154,5651.2500,747.8700,4903.3800
15334,793,5297.5500,394.2400,4903.3100
8310,1154,6569.2800,1666.3900,4902.8900
11401,965,6507.4500,1604.7500,4902.7000
6582,1099,5215.8300,313.7500,4902.0800
11207,1824,6358.0500,1456.5500,4901.5000
4465,61,6569.2800,1669.7900,4899.4900
6924,402,6029.5600,1131.0600,4898.5000
17971,1820,6480.1500,1581.8800,4898.2700
17016,1263,5215.8300,317.8700,4897.9600
6317,518,6449.3200,1552.5300,4896.7900
17586,1276,5215.6400,319.5500,4896.0900
12584,1425,5402.8000,507.5400,4895.2600
1132,481,5086.4400,191.2200,4895.2200
18226,480,6297.2100,1402.8600,4894.3500
6864,335,5394.2000,499.9600,4894.2400
19581,700,5294.1600,400.7700,4893.3900
5018,1504,6494.2800,1601.0400,4893.2400
1476,1582,5215.8300,323.7700,4892.0600
3881,330,5457.1000,565.1600,4891.9400
13601,1166,6107.5200,1216.0000,4891.5200
4113,1957,6644.7600,1753.6600,4891.1000
18469,1508,5684.2500,794.2400,4890.0100
14537,711,5086.4400,196.8000,4889.6400
1667,1719,5090.6500,201.2900,4889.3600
8691,1638,6449.3200,1560.1400,4889.1800
3111,364,5035.2900,146.2500,4889.0400
17320,1759,6519.5500,1631.7600,4887.7900
7847,1704,5086.4400,201.7700,4884.6700
3080,1257,5205.9600,322.3300,4883.6300
10575,1499,6297.2100,1413.9700,4883.2400
2619,1969,5644.6500,762.5600,4882.0900
16088,1619,6297.2100,1416.6000,4880.6100
1763,874,6480.1500,1599.7700,4880.3800
10664,1138,6831.0900,1951.3700,4879.7200
5639,316,5457.1000,579.0900,4878.0100
17696,1521,6507.4500,1629.7800,4877.6700
16336,383,6358.0500,1480.5700,4877.4800
18349,1469,6865.8600,1988.4400,4877.4200
16054,1272,6494.2800,1616.8900,4877.3900
18960,853,6507.4500,1630.2600,4877.1900
881,1285,6713.7200,1839.1100,4874.6100
14628,265,5215.8300,341.6100,4874.2200
13971,169,5651.2500,778.8300,4872.4200
17636,1738,6569.2800,1697.0900,4872.1900
7385,1850,6753.5000,1881.5900,4871.9100
8698,595,4870.7100,null,4870.7100
16529,1842,4870.7100,null,4870.7100
7174,173,4870.7100,null,4870.7100
13584,1830,4870.7100,null,4870.7100
10751,252,5742.3200,871.8900,4870.4300
13390,1960,5394.2000,523.9900,4870.2100
14040,764,5793.5200,923.4800,4870.0400
11324,971,6402.7600,1535.5800,4867.1800
4670,438,5375.8200,508.7900,4867.0300
8359,30,5406.7800,539.8700,4866.9100
12931,415,6449.3200,1582.9500,4866.3700
15628,892,5742.3200,876.0800,4866.2400
2920,1478,6297.2100,1431.8700,4865.3400
8775,2,6073.2800,1208.6400,4864.6400
2043,753,5215.6400,351.4300,4864.2100
12195,405,6449.3200,1586.1900,4863.1300
3265,1435,5184.1200,321.0200,4863.1000
15731,281,6358.0500,1495.5600,4862.4900
17900,1084,6108.3900,1247.7900,4860.6000
12240,695,5747.2500,886.8600,4860.3900
1794,615,5086.4400,226.7700,4859.6700
14413,1743,5651.2500,791.7000,4859.5500
19061,1139,5215.6400,359.3900,4856.2500
9035,1368,5215.6400,359.4400,4856.2000
6077,1733,5284.9200,429.6100,4855.3100
8963,1671,6569.2800,1714.7100,4854.5700
8032,1168,5747.2500,892.8500,4854.4000
3223,1464,5684.2500,831.8200,4852.4300
12172,1935,5646.1500,793.8600,4852.2900
250,31,5457.1000,607.2600,4849.8400
8692,966,5357.5000,507.9700,4849.5300
2908,1958,6519.5500,1670.4700,4849.0800
11957,725,6073.2800,1225.1400,4848.1400
14328,1477,5644.6500,796.8200,4847.8300
7322,133,5394.2000,546.5600,4847.6400
3722,897,6029.5600,1182.5200,4847.0400
4434,453,6494.2800,1647.4700,4846.8100
9197,110,5511.3600,664.5800,4846.7800
13541,1442,5086.4400,240.7400,4845.7000
8573,1168,5394.2000,549.3800,4844.8200
7942,1143,6297.2100,1453.4300,4843.7800
17172,416,6449.3200,1605.8000,4843.5200
17548,1987,6047.1300,1204.1700,4842.9600
2011,986,5375.8200,533.7000,4842.1200
5404,955,6029.5600,1190.3000,4839.2600
18435,1726,4837.5000,null,4837.5000
17267,1727,4837.5000,null,4837.5000
8271,1030,4837.5000,null,4837.5000
15089,1377,4837.5000,null,4837.5000
12984,586,4836.9900,null,4836.9900
9079,1320,4836.9900,null,4836.9900
11682,1611,4836.9900,null,4836.9900
15738,921,5357.5000,520.6200,4836.8800
7408,1418,6107.5200,1270.7500,4836.7700
3221,713,6519.5500,1682.7800,4836.7700
2505,262,6633.3200,1797.0400,4836.2800
14359,1061,5428.3500,592.4100,4835.9400
19415,346,5428.3500,594.9600,4833.3900
17275,1572,5375.8200,543.3300,4832.4900
13913,1698,6330.6400,1501.4900,4829.1500
13526,141,6473.5800,1644.5400,4829.0400
17361,979,6330.6400,1502.0100,4828.6300
3504,1356,5386.3500,557.7900,4828.5600
3026,394,6073.2800,1246.9300,4826.3500
9388,860,6297.2100,1471.9800,4825.2300
4257,498,5800.5500,975.5200,4825.0300
13681,421,6108.3900,1283.8800,4824.5100
19958,1877,5386.3500,561.8800,4824.4700
1755,1099,6473.5800,1649.5300,4824.0500
6775,1686,6494.2800,1670.5300,4823.7500
4160,1029,5297.5500,476.9200,4820.6300
13188,1899,5284.9200,466.1500,4818.7700
13052,1901,6002.5500,1184.3500,4818.2000
14482,1754,6449.3200,1631.6400,4817.6800
7927,1237,5394.2000,577.2400,4816.9600
5094,685,6029.5600,1213.3400,4816.2200
8321,1105,6713.7200,1898.0500,4815.6700
14702,1389,6753.5000,1939.1400,4814.3600
3693,164,5646.1500,831.8000,4814.3500
5105,1886,6330.6400,1517.2800,4813.3600
8685,1599,5457.1000,643.7700,4813.3300
6650,1048,5375.8200,562.7400,4813.0800
10160,556,6473.5800,1660.8800,4812.7000
2013,1132,5742.3200,929.8400,4812.4800
17205,122,5457.1000,644.7700,4812.3300
16671,412,5428.3500,616.5200,4811.8300
12876,1176,6358.0500,1546.3900,4811.6600
4498,1853,6073.2800,1262.0100,4811.2700
5517,838,6569.2800,1760.8800,4808.4000
12857,380,5344.7700,536.7900,4807.9800
1506,1877,4807.6000,null,4807.6000
15683,1744,4807.6000,null,4807.6000
2064,972,4807.6000,null,4807.6000
15319,1852,4807.6000,null,4807.6000
12768,27,4807.6000,null,4807.6000
7055,1040,6495.1200,1688.1300,4806.9900
19212,558,6495.1200,1688.1400,4806.9800
11628,1465,6029.5600,1224.0100,4805.5500
9993,210,4974.9900,170.9800,4804.0100
2770,31,6108.3900,1304.5000,4803.8900
19982,937,5778.2000,974.6900,4803.5100
6125,116,5747.2500,944.9000,4802.3500
12676,1325,4802.0700,null,4802.0700
502,700,4802.0700,null,4802.0700
9847,33,4802.0700,null,4802.0700
3188,1848,4802.0700,null,4802.0700
6086,1529,4802.0700,null,4802.0700
14361,458,5394.2000,593.0300,4801.1700
8215,1659,5362.1700,561.3700,4800.8000
14349,47,5215.8300,415.5900,4800.2400
13600,212,6495.1200,1694.9300,4800.1900
18434,922,5394.2000,595.2100,4798.9900
7991,726,4798.9500,null,4798.9500
4624,661,4798.9500,null,4798.9500
12464,1607,4798.9500,null,4798.9500
10518,1591,4798.9500,null,4798.9500
12922,499,5215.6400,417.1700,4798.4700
4750,326,5460.1500,664.0600,4796.0900
9474,806,5428.3500,634.5800,4793.7700
11361,1616,5184.1200,390.8400,4793.2800
17862,1421,6473.5800,1681.1800,4792.4000
4938,217,6495.1200,1703.4200,4791.7000
17614,532,5090.6500,301.6200,4789.0300
7372,350,6753.5000,1966.4500,4787.0500
16709,716,6494.2800,1708.3500,4785.9300
1028,448,6047.1300,1261.6400,4785.4900
16562,684,6108.3900,1323.7000,4784.6900
4506,175,5460.1500,675.5100,4784.6400
16028,1925,6402.7600,1619.0300,4783.7300
19790,1650,5375.8200,592.9200,4782.9000
7205,1984,6073.2800,1290.9100,4782.3700
19920,1385,5086.4400,304.3100,4782.1300
9140,1553,6633.3200,1851.5900,4781.7300
7643,162,6507.4500,1726.0700,4781.3800
896,312,6029.5600,1248.2000,4781.3600
7529,1807,6644.7600,1865.8300,4778.9300
5047,1586,5215.6400,437.4000,4778.2400
9852,492,5747.2500,969.0400,4778.2100
2376,1565,4974.9900,196.9500,4778.0400
17933,1315,5215.8300,438.1500,4777.6800
17277,1260,6330.6400,1552.9700,4777.6700
15925,1468,6029.5600,1253.4700,4776.0900
8699,27,5457.1000,681.0100,4776.0900
18885,1052,5566.1100,790.2700,4775.8400
11082,1155,6073.2800,1298.7100,4774.5700
8741,902,5800.5500,1026.0400,4774.5100
2741,1965,5205.9600,431.6900,4774.2700
13059,533,6297.2100,1523.1200,4774.0900
6818,1147,5651.2500,878.4200,4772.8300
19457,1891,6644.7600,1873.2800,4771.4800
9617,616,5035.2900,264.8600,4770.4300
14857,1643,6358.0500,1587.6600,4770.3900
19156,1535,5284.9200,515.0900,4769.8300
16662,1977,5086.4400,317.2400,4769.2000
11901,996,5800.5500,1031.3700,4769.1800
3511,205,6449.3200,1681.1800,4768.1400
16451,807,5184.1200,416.5700,4767.5500
18689,1338,6480.1500,1712.7300,4767.4200
3273,1936,5357.5000,592.0800,4765.4200
6612,1499,6029.5600,1265.1600,4764.4000
3809,615,6569.2800,1805.7700,4763.5100
10373,1597,5184.1200,420.6400,4763.4800
5707,630,6073.2800,1310.4800,4762.8000
4818,1173,6108.3900,1346.6100,4761.7800
12948,348,5344.7700,583.4900,4761.2800
9650,1569,5294.1600,533.1500,4761.0100
296,950,4983.5700,222.6500,4760.9200
1446,1588,6358.0500,1598.7300,4759.3200
16279,1636,5457.1000,698.1500,4758.9500
3177,1569,5402.8000,646.3800,4756.4200
19401,1982,6002.5500,1247.0100,4755.5400
15362,1744,5747.2500,993.3100,4753.9400
9355,979,6073.2800,1320.1300,4753.1500
3535,1696,5357.5000,604.7000,4752.8000
1027,1989,6633.3200,1882.3900,4750.9300
10746,1063,6029.5600,1278.9800,4750.5800
3324,1021,6495.1200,1744.6200,4750.5000
10250,888,6569.2800,1819.6200,4749.6600
16421,370,5386.3500,637.0600,4749.2900
13529,380,5644.6500,895.9700,4748.6800
19124,57,4747.9800,null,4747.9800
5919,898,4747.9800,null,4747.9800
1470,659,4747.9800,null,4747.9800
4745,571,5793.5200,1047.4400,4746.0800
12161,844,6831.0900,2085.5800,4745.5100
19698,906,5215.8300,471.8300,4744.0000
14357,1787,5793.5200,1050.4800,4743.0400
7283,835,5402.8000,660.9100,4741.8900
8658,1960,5086.4400,344.5600,4741.8800
7439,833,5086.4400,344.6400,4741.8000
18380,1286,5184.1200,442.9500,4741.1700
19497,149,5386.3500,648.0800,4738.2700
16241,226,6047.1300,1309.0400,4738.0900
2877,878,5511.3600,773.3100,4738.0500
11772,996,6507.4500,1769.8100,4737.6400
1200,1512,5386.3500,649.8800,4736.4700
19010,1696,6519.5500,1784.0700,4735.4800
18562,1440,6865.8600,2130.4900,4735.3700
4599,581,5205.9600,471.2400,4734.7200
15301,1206,5035.2900,301.3600,4733.9300
19006,1816,5090.6500,357.5600,4733.0900
4463,1666,6047.1300,1315.4000,4731.7300
16972,1471,6644.7600,1913.4000,4731.3600
14967,1360,6107.5200,1376.2900,4731.2300
10856,1771,5646.1500,915.2500,4730.9000
6008,1034,6449.3200,1720.0100,4729.3100
4117,1145,5344.7700,618.5800,4726.1900
5730,1617,4837.5000,111.3400,4726.1600
19335,242,4836.9900,113.0400,4723.9500
17301,1954,6473.5800,1750.2100,4723.3700
7344,1316,6073.2800,1350.5000,4722.7800
19748,1615,5800.5500,1078.3100,4722.2400
5868,48,5205.9600,484.0500,4721.9100
3487,1095,6633.3200,1911.4300,4721.8900
9961,1352,5362.1700,640.5800,4721.5900
17018,1182,4836.9900,115.4500,4721.5400
2507,319,5793.5200,1072.0900,4721.4300
11247,820,6495.1200,1774.1000,4721.0200
8291,481,5747.2500,1026.3700,4720.8800
2778,1789,5406.7800,685.9200,4720.8600
13866,1349,5386.3500,665.6500,4720.7000
11947,1228,5793.5200,1072.9200,4720.6000
15645,886,4837.5000,116.9200,4720.5800
10877,38,6073.2800,1353.5700,4719.7100
846,503,5090.6500,374.2300,4716.4200
16414,456,5215.8300,499.4900,4716.3400
3261,1707,5793.5200,1077.2700,4716.2500
16407,433,5215.6400,499.9100,4715.7300
13,267,5646.1500,931.4600,4714.6900
10454,1997,5742.3200,1028.5700,4713.7500
14387,330,6108.3900,1394.9900,4713.4000
15377,508,5386.3500,673.9800,4712.3700
12511,1201,4983.5700,271.4300,4712.1400
