item_id,order_id,product_id,quantity,unit_price,discount_percent
I0005494,O001817,P00289,1,1995.03,5
I0005495,O001818,P00289,1,2120.36,20
I0005496,O001818,P00477,3,2103.94,20
I0005497,O001819,P00459,3,584.79,40
I0005498,O001820,P00090,5,31640.37,70
I0005499,O001820,P00474,-1,1525.19,5
I0005500,O001820,P00497,3,3434.28,10
I0005501,O001820,P00422,4,35545.34,5
I0005502,O001821,P00145,1,93486.09,20
I0005503,O001822,P00407,1,25505.05,15
I0005504,O001822,P00190,2,8110.62,20
I0005505,O001823,P00194,1,2283.83,30
I0005506,O001823,P00203,5,5244.35,10
I0005507,O001823,P00188,1,857.23,30
I0005508,O001823,P00122,2,138622.43,70
I0005509,O001824,P00529,3,8292.53,5
I0005510,O001825,P00497,-3,2590.28,5
I0005511,O001826,P00187,5,5927.16,5
I0005512,O001826,P00096,3,154742.53,0
I0005513,O001827,P00386,3,22342.18,30
I0005514,O001828,P00019,3,131392.55,20
I0005515,O001828,P00229,2,2556.98,70
I0005516,O001829,P00388,4,11978.15,30
I0005517,O001829,P00131,5,111505.23,0
I0005518,O001830,P00365,-2,1580.9,50
I0005519,O001830,P00525,2,10726.24,15
I0005520,O001830,P00320,4,169.93,70
I0005521,O001830,P00224,3,4753.56,5
I0005522,O001831,P00343,1,299.4,10
I0005523,O001832,P00332,3,1968.03,70
I0005524,O001832,P00155,4,114469.1,70
I0005525,O001832,P00470,4,1529.21,40
I0005526,O001832,P00546,1,7644.46,50
I0005527,O001832,P00292,5,2212.73,15
I0005528,O001833,P00197,2,4061.72,0
I0005529,O001833,P00398,-3,1176.04,70
I0005530,O001833,P00208,2,9096.08,5
I0005531,O001834,P00546,2,4437.33,0
I0005532,O001834,P00080,3,161140.76,0
I0005533,O001834,P00026,5,6482.34,0
I0005534,O001834,P00197,1,4357.3,30
I0005535,O001835,P00096,2,148987.0,20
I0005536,O001835,P00188,5,862.56,5
I0005537,O001835,P00527,2,9793.55,70
I0005538,O001835,P00011,5,105088.85,15
I0005539,O001835,P00181,5,405.85,15
I0005540,O001836,P00470,5,1492.24,70
I0005541,O001837,P00146,2,90792.6,138
I0005542,O001837,P00224,1,5609.71,0
I0005543,O001837,P00121,5,75177.57,0
I0005544,O001838,P00073,0,19323.59,5
I0005545,O001838,P00470,5,1777.01,70
I0005546,O001838,P00310,4,1499.98,70
I0005547,O001839,P00171,2,10036.83,20
I0005548,O001839,P00224,1,4598.65,10
I0005549,O001839,P00331,3,945.24,30
I0005550,O001839,P00343,1,351.6,40
I0005551,O001840,P00430,3,48385.38,10
I0005552,O001840,P00390,4,9807.38,20
I0005553,O001840,P00224,2,4872.66,50
I0005554,O001841,P00145,2,115117.94,0
I0005555,O001841,P00170,5,7646.21,0
I0005556,O001842,P00047,4,65696.71,20
I0005557,O934398,P00512,5,3141.53,10
I0005558,O001842,P00145,3,83403.9,20
I0005559,O001843,P00426,3,19279.5,15
I0005560,O001843,P00070,4,191390.19,70
I0005561,O001843,P00544,3,3444.7,50
I0005562,O001843,P00131,1,79386.08,50
I0005563,O001843,P00515,3,15230.33,5
I0005564,O001844,P00281,1,1985.65,50
I0005565,O001844,P00354,3,1520.84,70
I0005566,O001844,P00486,2,13640.64,10
I0005567,O001845,P00202,1,2011.97,20
I0005568,O001845,P00281,1,2898.91,15
I0005569,O001846,P00483,1,2203.3,5
I0005570,O001847,P00417,5,23415.32,50
I0005571,O001847,P00544,2,3608.94,5
I0005572,O001847,P00097,2,126567.06,5
I0005573,O001848,P00228,1,7482.57,15
I0005574,O001848,P00365,1,1857.01,20
I0005575,O001848,P00170,5,5214.98,5
I0005576,O001848,P00206,2,760.32,50
I0005577,O001849,P00361,1,1150.2,5
I0005578,O001849,P00443,5,1572.22,0
I0005579,O001850,P00224,2,3905.74,70
I0005580,O001851,P00384,4,8047.54,15
I0005581,O001851,P00072,4,48564.72,0
I0005582,O001851,P00306,4,1574.73,10
I0005583,O001852,P00247,1,6729.58,20
I0005584,O001852,P00249,2,4803.39,15
I0005585,O001852,P00546,3,4730.54,50
I0005586,O001852,P00198,1,6785.2,40
I0005587,O001853,P00407,3,25108.74,40
I0005588,O001853,P00437,3,18091.27,20
I0005589,O925592,P00541,5,4739.07,70
I0005590,O001853,P00171,5,6603.66,5
I0005591,O001854,P00516,3,2904.14,10
I0005592,O001854,P00127,2,195013.21,20
I0005593,O001854,P00365,3,2319.86,0
I0005594,O001854,P00497,-4,2450.66,5
I0005595,O001855,P00171,3,7745.01,10
I0005596,O001855,P00343,4,457.38,30
I0005597,O001855,P00065,-4,109495.84,0
I0005598,O001855,P00251,5,6815.08,5
I0005599,O001856,P00197,3,4425.78,20
I0005600,O001856,P00523,5,10971.23,30
I0005601,O001856,P00023,4,71020.58,0
I0005602,O001856,P00546,5,7861.08,50
I0005603,O001857,P00197,3,3982.52,10
I0005604,O001857,P00012,2,132304.22,0
I0005605,O001857,P00193,2,2948.76,15
I0005606,O001857,P00407,3,27570.51,20
I0005607,O001857,P00120,4,10697.46,70
I0005608,O001858,P00381,5,20288.43,10
I0005609,O001858,P00070,2,151670.15,0
I0005610,O001858,P00476,1,1584.53,0
I0005611,O001859,P00013,3,126326.47,133
I0005612,O001859,P00145,1,83439.55,0
I0005613,O001859,P00021,1,205048.19,10
I0005614,O001859,P00012,1,175431.15,10
I0005615,O001859,P00393,5,53411.9,15
I0005616,O001860,P00170,4,9067.59,20
I0005617,O001860,P00331,2,1454.15,10
I0005618,O001860,P00005,5,67682.69,40
I0005619,O001860,P00461,1,765.04,70
I0005620,O001860,P00190,-2,7896.79,10
I0005621,O001861,P00190,5,7959.88,30
I0005622,O001861,P00384,5,5255.49,50
I0005623,O001861,P00474,3,1672.94,10
I0005624,O001861,P00016,4,186084.21,70
I0005625,O001861,P00473,5,2172.47,70
I0005626,O001862,P00440,1,5702.45,5
I0005627,O001863,P00407,1,36208.57,50
I0005628,O001863,P00414,1,41074.26,0
I0005629,O001864,P00473,3,1775.17,0
I0005630,O001864,P00474,2,1677.51,10
I0005631,O001865,P00497,5,3708.49,50
I0005632,O001865,P00392,4,22291.22,50
I0005633,O001865,P00364,5,1281.16,5
I0005634,O001865,P00338,5,668.25,10
I0005635,O001865,P00422,1,56264.26,70
I0005636,O001866,P00407,4,30161.19,15
I0005637,O001867,P00320,4,125.29,15
I0005638,O001867,P00088,5,33742.4,0
I0005639,O001867,P00398,1,1209.23,20
I0005640,O001867,P00437,3,11552.39,10
I0005641,O001868,P00414,4,33324.31,50
I0005642,O001868,P00229,5,3705.63,40
I0005643,O001868,P00407,2,26227.31,15
I0005644,O001868,P00233,1,5879.79,0
I0005645,O001868,P00229,3,2520.35,10
I0005646,O001869,P00047,1,63532.2,20
I0005647,O001869,P00388,5,8250.67,10
I0005648,O001869,P00317,1,213.06,20
I0005649,O001869,P00332,4,1523.51,10
I0005650,O903669,P00231,3,9193.37,5
I0005651,O001870,P00229,5,2542.54,50
I0005652,O001871,P00338,4,615.03,20
I0005653,O001871,P00349,3,2088.35,70
I0005654,O001871,P00078,5,243579.72,15
I0005655,O001871,P00475,4,1234.66,20
I0005656,O001872,P00172,2,8646.23,15
I0005657,O001872,P00065,4,84890.29,5
I0005658,O001872,P00474,5,1292.06,15
I0005659,O001872,P00066,3,53509.03,0
I0005660,O001873,P00171,3,10183.38,30
I0005661,O921782,P00281,5,2237.52,5
I0005662,O001874,P00306,2,1727.77,40
I0005663,O001874,P00057,3,172193.49,0
I0005664,O001875,P00197,5,3482.53,50
I0005665,O001875,P00497,4,2874.48,15
I0005666,O001876,P00202,1,2087.62,40
I0005667,O001876,P00533,5,7529.02,50
I0005668,O001876,P00407,2,21864.39,0
I0005669,O001877,P00486,3,9071.11,70
I0005670,O001878,P00020,4,129081.72,40
I0005671,O001878,P00428,3,9727.23,30
I0005672,O001878,P00338,2,1129.76,10
I0005673,O001879,P00384,2,7230.18,40
I0005674,O001879,P00396,4,37732.63,0
I0005675,O001880,P00121,5,43878.12,5
I0005676,O001880,P00053,4,161307.58,0
I0005677,O001880,P00078,4,216264.1,0
I0005678,O001881,P00474,2,1123.17,5
I0005679,O001881,P00228,2,7758.69,50
I0005680,O001881,P00063,2,1275.59,50
I0005681,O001881,P00470,5,1477.86,30
I0005682,O001882,P00486,5,9657.71,5
I0005683,O001882,P00190,5,7014.5,50
I0005684,O001882,P00141,1,140263.2,15
I0005685,O001882,P00197,1,5408.93,10
I0005686,O001882,P00080,5,128903.35,0
I0005687,O001883,P00019,4,159873.62,10
I0005688,O001883,P00422,4,34360.91,50
I0005689,O001883,P00229,5,2789.55,70
I0005690,O001883,P00388,2,11750.78,15
I0005691,O001883,P00486,3,15160.8,0
I0005692,O001884,P00082,1,132867.45,40
I0005693,O001884,P00043,4,180818.83,15
I0005694,O001884,P00467,-4,1441.62,5
I0005695,O001885,P00338,3,941.03,10
I0005696,O001885,P00199,5,4477.93,0
I0005697,O001886,P00467,3,1330.4,10
I0005698,O001886,P00121,3,66271.81,30
I0005699,O001886,P00415,1,27850.57,40
I0005700,O001886,P00474,3,1630.1,10
I0005701,O001886,P00025,2,113654.55,30
I0005702,O001887,P00533,1,4776.63,15
I0005703,O001887,P00486,5,11691.04,15
I0005704,O001887,P00141,1,204299.53,40
I0005705,O001887,P00190,5,5172.83,5
I0005706,O001888,P00450,3,607.68,5
I0005707,O001888,P00317,4,247.21,20
I0005708,O001888,P00546,3,7359.85,70
I0005709,O001889,P00544,1,2724.58,0
I0005710,O001889,P00412,1,8561.47,70
I0005711,O001889,P00273,3,8046.33,20
I0005712,O001890,P00415,3,24927.29,10
I0005713,O001890,P00541,3,3878.46,10
I0005714,O001891,P00096,3,177297.91,5
I0005715,O001891,P00023,3,55087.49,20
I0005716,O001891,P00065,3,99364.39,5
I0005717,O001891,P00202,5,2025.34,50
I0005718,O001891,P00188,4,827.87,40
I0005719,O001892,P00047,3,74907.24,50
I0005720,O001893,P00281,2,2013.47,5
I0005721,O001894,P00281,5,2610.75,15
I0005722,O001894,P00415,2,28308.69,5
I0005723,O001894,P00538,1,1013.93,10
I0005724,O001895,P00390,1,14141.07,50
I0005725,O001895,P00497,4,2303.55,10
I0005726,O001896,P00199,2,3500.58,15
I0005727,O001896,P00281,2,2103.77,40
I0005728,O001896,P00082,5,135319.65,0
I0005729,O001897,P00282,5,9500.73,70
I0005730,O001897,P00426,2,19970.65,30
I0005731,O001897,P00470,2,2314.04,70
I0005732,O001898,P00320,5,143.56,40
I0005733,O001898,P00213,3,7057.1,15
I0005734,O001898,P00467,2,2038.7,15
I0005735,O001898,P00474,2,1339.66,30
I0005736,O001898,P00136,3,80774.91,50
I0005737,O001899,P00145,1,101204.74,20
I0005738,O001900,P00079,-3,4432.57,0
I0005739,O001900,P00407,3,23970.25,5
I0005740,O001900,P00514,4,13754.23,20
I0005741,O001901,P00474,2,1510.53,0
I0005742,O001901,P00018,-3,41459.63,10
I0005743,O001902,P00533,2,6886.57,10
I0005744,O001903,P00165,2,9155.21,15
I0005745,O001903,P00331,3,1459.45,70
I0005746,O001903,P00546,2,5574.69,5
I0005747,O001904,P00197,2,5488.68,15
I0005748,O001905,P00334,2,1204.5,5
I0005749,O001905,P00120,2,10068.23,20
I0005750,O001905,P00435,4,13482.09,50
I0005751,O001906,P00393,2,33007.02,5
I0005752,O001906,P00512,4,1892.66,20
I0005753,O001906,P00127,2,194590.97,30
I0005754,O001906,P00080,4,145269.77,5
I0005755,O001907,P00530,1,1323.26,40
I0005756,O001907,P00444,4,1317.69,30
I0005757,O001908,P00096,1,187764.57,20
I0005758,O001908,P00065,5,121773.07,70
I0005759,O001908,P00478,3,1907.91,40
I0005760,O001908,P00194,1,2494.41,15
I0005761,O001908,P00512,4,4733.12,40
I0005762,O001909,P00474,1,977.62,70
I0005763,O001910,P00437,2,15009.36,20
I0005764,O001911,P00331,3,1254.62,15
I0005765,O001911,P00026,2,5456.75,20
I0005766,O001911,P00057,3,169651.45,10
I0005767,O001912,P00440,2,7505.56,20
I0005768,O001912,P00391,1,15632.48,10
I0005769,O001912,P00127,4,216427.29,0
I0005770,O001913,P00396,4,50002.77,40
I0005771,O001913,P00053,3,127634.15,30
I0005772,O001913,P00203,0,4709.31,70
I0005773,O001914,P00140,2,157758.99,20
I0005774,O001914,P00034,3,20152.33,70
I0005775,O001914,P00078,2,219152.28,20
I0005776,O001915,P00414,1,32999.88,40
I0005777,O001915,P00053,3,113233.81,15
I0005778,O001915,P00026,5,8169.57,20
I0005779,O001916,P00440,1,5216.27,40
I0005780,O001916,P00025,5,97949.37,70
I0005781,O001916,P00512,2,8523.69,70
I0005782,O001917,P00390,3,14350.65,15
I0005783,O001917,P00393,2,50412.64,0
I0005784,O001917,P00533,4,6755.21,40
I0005785,O001917,P00019,2,242043.74,0
I0005786,O001918,P00121,2,67278.73,0
I0005787,O001919,P00522,4,29090.71,50
I0005788,O001919,P00025,2,161885.01,0
I0005789,O001919,P00457,3,846.4,30
I0005790,O001919,P00164,4,5997.62,5
I0005791,O001920,P00381,1,23640.39,70
I0005792,O001920,P00070,3,142423.34,10
I0005793,O001920,P00091,-5,157047.25,50
I0005794,O001920,P00477,5,1422.94,70
I0005795,O001920,P00427,1,2379.1,20
I0005796,O914716,P00467,4,2262.04,70
I0005797,O913641,P00188,1,638.86,40
I0005798,O001921,P00314,5,443.9,5
I0005799,O001921,P00070,4,113658.24,0
I0005800,O001921,P00415,5,28635.58,20
I0005801,O001922,P00046,1,86858.58,30
I0005802,O001922,P00412,4,12302.14,70
I0005803,O001922,P00343,5,566.37,15
I0005804,O001922,P00050,5,54187.44,10
I0005805,O001922,P00497,2,2107.88,70
I0005806,O001923,P00474,3,1095.4,40
I0005807,O001924,P00343,2,543.51,40
I0005808,O001924,P00019,5,159758.81,30
I0005809,O001924,P00012,5,167192.13,40
I0005810,O001924,P00082,2,197332.42,5
I0005811,O001924,P00202,4,2002.69,15
I0005812,O001925,P00065,2,107330.75,15
I0005813,O001925,P00224,1,5915.31,10
I0005814,O001925,P00171,2,6736.92,50
I0005815,O001925,P00450,5,754.06,50
I0005816,O001925,P00040,3,197609.64,0
I0005817,O001926,P00384,4,5467.33,15
I0005818,O001926,P00102,5,129680.55,50
I0005819,O001927,P00512,1,1019.16,20
I0005820,O001927,P00386,5,18041.67,50
I0005821,O001927,P00513,4,20983.1,5
I0005822,O001928,P00467,2,1553.82,30
I0005823,O904048,P00430,5,38461.48,70
I0005824,O001928,P00012,1,108637.0,50
I0005825,O001928,P00096,2,128572.86,10
I0005826,O001928,P00512,4,9403.23,0
I0005827,O001929,P00305,5,1678.52,70
I0005828,O001929,P00281,3,2575.63,50
I0005829,O001929,P00343,4,422.08,50
I0005830,O001929,P00096,-3,129530.84,15
I0005831,O001929,P00131,4,88510.65,10
I0005832,O001930,P00131,4,97184.22,30
I0005833,O001930,P00546,3,7708.88,50
I0005834,O001931,P00148,3,200443.45,15
I0005835,O001931,P00190,1,6160.96,40
I0005836,O001931,P00409,2,16685.17,40
I0005837,O001932,P00523,3,14798.73,70
I0005838,O001932,P00085,1,90391.09,20
I0005839,O001932,P00188,-3,791.04,40
I0005840,O001932,P00343,2,426.53,5
I0005841,O001933,P00181,3,413.55,15
I0005842,O001933,P00085,5,61433.04,30
I0005843,O001933,P00070,3,205589.87,40
I0005844,O001933,P00474,4,1723.04,10
I0005845,O001934,P00065,5,84037.84,30
I0005846,O001934,P00474,4,1251.44,30
I0005847,O001934,P00473,1,3178.61,70
I0005848,O001934,P00332,2,1774.13,30
I0005849,O001935,P00463,5,2794.01,15
I0005850,O001936,P00141,3,115118.92,30
I0005851,O001936,P00127,-4,128403.01,30
I0005852,O001936,P00141,3,186367.44,15
I0005853,O001936,P00012,5,133279.92,30
I0005854,O001936,P00165,2,5496.25,15
I0005855,O001937,P00024,1,141146.22,5
I0005856,O001937,P00523,4,15481.92,15
I0005857,O001937,P00229,1,2899.54,5
I0005858,O001937,P00108,3,153283.05,0
I0005859,O001937,P00193,4,3094.75,70
I0005860,O001938,P00197,5,4199.8,15
I0005861,O001938,P00080,1,156388.42,10
I0005862,O001938,P00078,1,135745.42,30
I0005863,O001938,P00165,5,7418.94,30
I0005864,O001938,P00171,3,8423.23,15
I0005865,O001939,P00127,1,173586.88,0
I0005866,O001939,P00537,3,2760.78,40
I0005867,O001939,P00072,4,54342.29,20
I0005868,O001940,P00401,2,20883.79,10
I0005869,O001940,P00063,2,1644.45,30
I0005870,O001940,P00109,2,103378.11,15
I0005871,O001940,P00203,4,4118.47,10
I0005872,O001941,P00331,4,1084.56,5
I0005873,O001942,P00273,5,7942.81,20
I0005874,O001943,P00190,3,8481.56,0
I0005875,O001943,P00546,1,5052.02,50
I0005876,O001943,P00390,4,11045.72,30
I0005877,O001944,P00243,4,1832.13,15
I0005878,O001945,P00309,2,2124.95,10
I0005879,O001945,P00407,5,39530.49,10
I0005880,O001946,P00398,3,1275.08,5
I0005881,O001946,P00474,5,1160.44,70
I0005882,O001946,P00029,-5,94842.87,70
I0005883,O001946,P00497,5,2431.65,40
I0005884,O001947,P00546,2,6146.61,30
I0005885,O001947,P00224,5,3393.61,50
I0005886,O001948,P00190,5,5031.67,10
I0005887,O001949,P00193,5,2860.19,5
I0005888,O001949,P00314,3,529.14,15
I0005889,O001949,P00198,4,7906.64,5
I0005890,O001949,P00070,2,110503.26,20
I0005891,O001950,P00026,3,6531.26,30
I0005892,O001951,P00426,2,13862.49,10
I0005893,O001951,P00212,-3,3393.42,15
I0005894,O001952,P00131,1,121502.17,0
I0005895,O001952,P00398,1,1031.87,70
I0005896,O001952,P00480,5,720.71,30
I0005897,O001952,P00047,4,86244.9,70
I0005898,O001953,P00141,1,169778.78,40
I0005899,O001953,P00078,5,207734.36,0
I0005900,O001954,P00354,3,1549.81,10
I0005901,O001954,P00463,0,2419.7,40
I0005902,O001954,P00078,3,219315.8,30
I0005903,O001955,P00426,1,15277.74,5
I0005904,O001956,P00127,3,133488.89,0
I0005905,O001956,P00381,4,15172.14,40
I0005906,O001957,P00440,4,6701.47,0
I0005907,O001957,P00407,4,30850.84,40
I0005908,O001957,P00443,3,2351.31,40
I0005909,O001958,P00188,3,899.58,5
I0005910,O001959,P00381,4,18023.26,0
I0005911,O001959,P00453,3,2198.06,0
I0005912,O001960,P00190,3,6116.63,40
I0005913,O001960,P00190,4,4708.92,70
I0005914,O001960,P00338,2,847.65,50
I0005915,O001961,P00391,4,16118.44,20
I0005916,O001962,P00521,4,13585.89,15
I0005917,O001962,P00281,0,1856.02,140
I0005918,O001963,P00065,2,132728.86,5
I0005919,O984404,P00026,1,4666.52,5
I0005920,O001963,P00343,5,457.11,0
I0005921,O001963,P00072,4,57972.3,5
I0005922,O001964,P00224,4,3364.93,50
I0005923,O001964,P00096,5,146222.87,10
I0005924,O001965,P00414,5,40044.56,0
I0005925,O001965,P00473,3,2209.54,0
I0005926,O001965,P00412,4,16100.16,128
I0005927,O001966,P00386,4,14838.0,20
I0005928,O001966,P00127,5,140636.19,15
I0005929,O001967,P00528,3,2606.34,50
I0005930,O001967,P00200,4,9003.69,50
I0005931,O001967,P00415,5,30168.15,5
I0005932,O001967,P00224,5,4991.72,0
I0005933,O001968,P00172,5,7197.42,10
I0005934,O001968,P00331,3,865.24,5
I0005935,O001969,P00437,3,13464.04,50
I0005936,O001969,P00331,3,1043.74,70
I0005937,O001969,P00020,3,130761.05,40
I0005938,O001969,P00512,5,4750.15,70
I0005939,O001969,P00072,2,60443.12,5
I0005940,O001970,P00409,3,17292.04,20
I0005941,O001970,P00127,3,183897.51,30
I0005942,O001970,P00131,-1,65733.03,40
I0005943,O001971,P00352,-1,455.78,40
I0005944,O001971,P00249,3,4959.52,40
I0005945,O001971,P00384,4,5424.28,10
I0005946,O001971,P00287,5,1543.56,5
I0005947,O001972,P00474,1,1414.86,30
I0005948,O001972,P00412,1,12586.28,0
I0005949,O001972,P00450,3,706.43,70
I0005950,O001972,P00497,1,2960.68,5
I0005951,O001972,P00224,2,4752.24,20
I0005952,O001973,P00202,5,2367.63,50
I0005953,O001973,P00072,5,71108.06,5
I0005954,O001973,P00170,1,6314.75,50
I0005955,O001973,P00325,1,1654.52,5
I0005956,O001973,P00132,5,87362.21,10
I0005957,O001974,P00082,3,211493.0,5
I0005958,O001975,P00065,4,88652.55,0
I0005959,O001975,P00108,5,111272.58,10
I0005960,O001975,P00415,5,28578.45,70
I0005961,O001975,P00474,2,1109.22,15
I0005962,O001975,P00529,2,7155.31,10
I0005963,O001976,P00070,5,124700.65,50
I0005964,O001976,P00520,2,22134.88,20
I0005965,O001976,P00112,5,149702.2,20
I0005966,O001976,P00341,1,1045.76,40
I0005967,O001976,P00078,2,204503.69,50
I0005968,O001977,P00407,3,22991.3,20
I0005969,O001977,P00440,2,4743.54,70
I0005970,O001977,P00457,4,874.58,20
I0005971,O001977,P00295,3,363.86,5
I0005972,O001978,P00415,3,28907.87,40
I0005973,O001978,P00546,1,8047.27,0
I0005974,O001978,P00127,3,166289.93,30
I0005975,O001978,P00311,5,1842.46,20
I0005976,O001978,P00120,2,12292.44,10
I0005977,O001979,P00111,4,36659.34,5
I0005978,O001979,P00412,1,11928.93,20
I0005979,O001979,P00414,3,49190.91,30
I0005980,O001979,P00343,1,331.96,50
I0005981,O001979,P00040,4,121725.77,70
I0005982,O001980,P00550,3,6639.51,20
I0005983,O001980,P00281,1,1959.67,20
I0005984,O001980,P00025,1,184965.47,10
I0005985,O001980,P00388,2,7090.5,50
I0005986,O001981,P00398,3,1303.19,20
I0005987,O001982,P00430,3,53032.2,70
I0005988,O001982,P00407,2,32455.97,10
I0005989,O001982,P00520,5,21266.88,50
I0005990,O911769,P00538,2,1525.67,10
I0005991,O001983,P00414,1,46847.76,30
I0005992,O001983,P00171,4,6083.39,10
I0005993,O001984,P00381,2,20305.76,40
I0005994,O001984,P00177,3,6064.65,40
I0005995,O001985,P00254,3,11389.57,30
I0005996,O001985,P00014,4,62029.8,0
I0005997,O001985,P00187,2,5204.89,70
I0005998,O001986,P00063,3,1792.48,50
I0005999,O001986,P00519,4,28762.49,30
I0006000,O001986,P00414,4,46913.27,30
I0006001,O001987,P00397,1,39455.33,15
I0006002,O001987,P00097,4,126865.1,50
I0006003,O001988,P00294,-3,1598.6,70
I0006004,O001989,P00331,1,1483.49,70
I0006005,O001989,P00193,5,3459.01,5
I0006006,O001989,P00514,4,12527.72,20
I0006007,O001990,P00412,4,9910.36,5
I0006008,O001990,P00441,2,2682.65,50
I0006009,O001990,P00149,2,116960.71,50
I0006010,O001991,P00018,1,46557.76,50
I0006011,O001991,P00161,4,10375.4,50
I0006012,O001991,P00473,4,1935.51,0
I0006013,O001991,P00170,1,6007.25,30
I0006014,O001991,P00171,2,7285.49,20
I0006015,O001992,P00200,2,5124.24,70
I0006016,O001992,P00019,3,245158.25,30
I0006017,O001992,P00091,1,188218.33,5
I0006018,O001993,P00131,4,90347.6,110
I0006019,O001993,P00078,1,149445.89,30
I0006020,O001993,P00534,2,5306.27,15
I0006021,O001993,P00541,5,5121.35,5
I0006022,O001994,P00047,2,84561.2,50
I0006023,O001994,P00169,2,2839.72,5
I0006024,O001994,P00063,1,1086.52,40
I0006025,O001994,P00343,5,336.17,15
I0006026,O001995,P00131,2,63972.83,0
I0006027,O001995,P00026,3,7701.91,10
I0006028,O001995,P00013,2,193636.86,15
I0006029,O001995,P00273,2,6148.65,20
I0006030,O001996,P00070,4,176316.58,5
I0006031,O001996,P00531,2,2781.8,5
I0006032,O001996,P00389,4,2262.72,20
I0006033,O001996,P00141,-5,113774.88,10
